Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
V26-176_b,,5.3100000000000005,31003.435546875,,,33100.19140625,31025.19140625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.32,31052.65234375,,,33143.8125,31075.814453125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.33,31101.859375,,,33222.4375,31126.435546875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.34,31151.09375,,,33293.05859375,31176.05859375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.3500000000000005,31200.296875,,,33365.703125,31224.701171875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.36,31251.306640625,,,33423.8046875,31274.806640625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.37,31302.287109375,,,33460.9140625,31328.9140625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.38,31353.251953125,,,33523.01953125,31384.01953125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.39,31404.25,,,33583.125,31434.126953125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.4,31455.216796875,,,33653.234375,31485.232421875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.41,31506.505859375,,,33694.546875,31540.548828125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.42,31557.76953125,,,33733.8671875,31606.865234375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.43,31609.09375,,,33792.1796875,31663.1796875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.44,31660.43359375,,,33848.49609375,31718.49609375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.45,31711.689453125,,,33904.8125,31767.8125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.46,31762.5625,,,33964.5390625,31817.541015625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.47,31813.48828125,,,34028.26953125,31864.26953125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.48,31864.326171875,,,34088.0,31913.0,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.49,31915.2265625,,,34154.7265625,31961.728515625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.5,31966.11328125,,,34204.45703125,32009.45703125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.51,32014.82421875,,,34252.1171875,32054.115234375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.5200000000000005,32063.51953125,,,34331.1328125,32103.130859375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.53,32112.255859375,,,34389.1484375,32158.1484375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.54,32160.962890625,,,34469.1640625,32216.1640625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.55,32209.6875,,,34542.1796875,32264.181640625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.5600000000000005,32260.130859375,,,34576.4765625,32324.4765625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.57,32310.626953125,,,34634.7734375,32381.771484375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.58,32361.14453125,,,34700.0625,32432.064453125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,5.59,32411.65625,,,34756.359375,32479.359375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
