EXPEDITION,EXP_NUM,SITE,HOLE,GEOB_NR,SHIPSITE,AREA,GEAR,LATITUDE_DEC,LONGITUDE_DEC,DATE,TIME,WATER_DEPTH,RECOVERY,REMARKS
M6-6,10,1032,2,GeoB1032-2,M6/6_198-2,Profil D,GBC,-22.91333333,6.026666667,03/04/1988,02:16:00,2499,97,"Foram.-schlick, weiﾟ, Pteropoden"
M6-6,10,1032,3,GeoB1032-3,M6/6_198-3,Profil D,GC,-22.915,6.036666667,03/04/1988,03:36:00,2505,524,"Foram.-schlick, sandig"
M6-6,10,1032,4,GeoB1032-4,M6/6_198-4,Profil D,HN,-22.915,6.026666667,03/04/1988,01:51:00,2498,,"50m, Plankton"
M6-6,10,1032,5,GeoB1032-5,M6/6_198-5,Profil D,HN,-22.915,6.026666667,03/04/1988,01:51:00,2498,,"50m, Plankton"
M6-6,10,1033,1,GeoB1033-1,M6/6_199-1,Profil D,GC,-22.07,5.543333333,03/04/1988,10:10:00,3133,661,"Foram.-schlick, weiﾟ! Als Dauerleihgabe an das Uni Schullabor!"
M6-6,10,1033,2,GeoB1033-2,M6/6_199-2,Profil D,MPS,-22.06166667,5.541666667,03/04/1988,10:53:00,3133,,"300m, 150m, 100m, 50m, 25m, Plankton"
M6-6,10,1033,3,GeoB1033-3,M6/6_199-3,Profil D,GBC,-22.05333333,5.535,03/04/1988,12:17:00,3147,66,Foram.-schlick
M6-6,10,1033,4,GeoB1033-4,M6/6_199-4,Profil D,HN,-22.075,5.545,03/04/1988,10:00:00,3131,,"50m, Plankton"
M6-6,10,1033,5,GeoB1033-5,M6/6_199-5,Profil D,HN,-22.075,5.545,03/04/1988,10:00:00,3131,,"50m, Plankton"
M6-6,10,1034,1,GeoB1034-1,M6/6_200-1,Profil D,GBC,-21.72166667,5.43,03/04/1988,16:06:00,3731,73,"Foram.-sand, tonig"
M6-6,10,1034,2,GeoB1034-2,M6/6_200-2,Profil D,MPS,-21.71666667,5.431666667,03/04/1988,16:50:00,3800,,"300m, 150m, 100m, 50m, 25m, Plankton"
M6-6,10,1034,3,GeoB1034-3,M6/6_200-3,Profil D,GC,-21.735,5.421666667,03/04/1988,18:04:00,3772,1063,CC: Foram.-schlick weiﾟ
M6-6,10,1034,4,GeoB1034-4,M6/6_200-4,Profil D,HN,-21.72166667,5.433333333,03/04/1988,17:29:00,3791,,"50m, Plankton"
M6-6,10,1034,5,GeoB1034-5,M6/6_200-5,Profil D,HN,-21.72166667,5.433333333,03/04/1988,17:29:00,3791,,"50m, Plankton"
M6-6,10,1035,1,GeoB1035-1,M6/6_201-1,Profil D,MPS,-21.60833333,5.03,03/04/1988,21:00:00,4447,,"300m, 150m, 100m, 50m, 25m, Plankton"
M6-6,10,1035,2,GeoB1035-2,M6/6_201-2,Profil D,MUC,-21.61166667,5.043333333,03/04/1988,23:24:00,4448,,"11x8-10cm, Foram.-schlick, weiﾟ"
M6-6,10,1035,3,GeoB1035-3,M6/6_201-3,Profil D,GBC,-21.60166667,5.031666667,03/05/1988,01:34:00,4450,106,"Foram.-snd, weiﾟ, tonig"
M6-6,10,1035,4,GeoB1035-4,M6/6_201-4,Profil D,GC,-21.58666667,5.028333333,03/05/1988,03:39:00,4453,1061,"CC: Foram.-sand, binding"
M6-6,10,1035,5,GeoB1035-5,M6/6_201-5,Profil D,GC,-21.57833333,5.023333333,03/05/1988,05:44:00,4453,720,"Foram.-sand, tonig, beige"
M6-6,10,1035,6,GeoB1035-6,M6/6_201-6,Profil D,HN,-21.60666667,5.041666667,03/04/1988,21:34:00,4447,,"50m, Plankton"
M6-6,10,1035,7,GeoB1035-7,M6/6_201-7,Profil D,HN,-21.60666667,5.041666667,03/04/1988,21:34:00,4447,,"50m, Plankton"
M6-6,10,1036,1,GeoB1036-1,M6/6_202-1,Profil D,GC,-21.17333333,3.328333333,03/05/1988,16:12:00,5073,1076,"CC: Foram.-sand, weiﾟ"
M6-6,10,1036,2,GeoB1036-2,M6/6_202-2,Profil D,MPS,-21.18,3.321666667,03/05/1988,17:34:00,5068,,"300m, 150m, 100m, 50m, 25m, Plankton"
M6-6,10,1036,3,GeoB1036-3,M6/6_202-3,Profil D,GBC,-21.18666667,3.321666667,03/05/1988,19:22:00,5071,155,Foram.-sand
M6-6,10,1036,4,GeoB1036-4,M6/6_202-4,Profil D,HN,-21.18,3.325,03/05/1988,18:09:00,5072,,"50m, Plankton"
M6-6,10,1036,5,GeoB1036-5,M6/6_202-5,Profil D,HN,-21.18,3.325,03/05/1988,18:09:00,5072,,"50m, Plankton"
M6-6,10,1037,1,GeoB1037-1,M6/6_203-1,Tiefseestation Angola-Becken,GBC,-13.15666667,0.143333333,03/07/1988,15:56:00,5684,151,"Tiefseeton, braun"
M6-6,10,1037,2,GeoB1037-2,M6/6_203-2,Tiefseestation Angola-Becken,GBC,-13.15166667,0.15,03/07/1988,18:28:00,5626,58,"Tiefseeton, 2 Manganknollen"
M6-6,10,1037,3,GeoB1037-3,M6/6_203-3,Tiefseestation Angola-Becken,MPS,-13.14666667,0.143333333,03/07/1988,19:28:00,5616,,"300m, 150m, 100m, 50m, 25m, Plankton"
M6-6,10,1037,4,GeoB1037-4,M6/6_203-4,Tiefseestation Angola-Becken,GC,-13.14833333,0.145,03/07/1988,21:13:00,5627,,"Tiefseeton, braun"
M6-6,10,1037,5,GeoB1037-5,M6/6_203-5,Tiefseestation Angola-Becken,GC,-13.15333333,0.145,03/07/1988,23:53:00,5632,540,"Tiefseeton, braun"
M6-6,10,1037,6,GeoB1037-6,M6/6_203-6,Tiefseestation Angola-Becken,CTD+RO,-13.165,0.145,03/09/1988,03:06:00,5536,,"Groﾟwasserschfer"""
M6-6,10,1037,7,GeoB1037-7,M6/6_203-7,Tiefseestation Angola-Becken,CTD+RO,-13.16666667,0.138333333,03/08/1988,07:03:00,5605,,"18x 10L, bis 5500 m Wassertiefe"
M6-6,10,1038,1,GeoB1038-1,M6/6_204-1,Kuppen Angola-Becken,GBC,-6.456666667,0.211666667,03/09/1988,18:56:00,460,,"Leer, Kasten besch臈igt!"
M6-6,10,1038,2,GeoB1038-2,M6/6_204-2,Kuppen Angola-Becken,GBC,-6.456666667,0.21,03/09/1988,19:21:00,453,,nicht ausgelt!
M6-6,10,1038,3,GeoB1038-3,M6/6_204-3,Kuppen Angola-Becken,GBC,-6.45,0.211666667,03/09/1988,19:39:00,459,,"leer, Schere nicht geschlossen!"
M6-6,10,1038,4,GeoB1038-4,M6/6_204-4,Kuppen Angola-Becken,MPS,-6.45,0.21,03/09/1988,19:58:00,465,,"300m, 150m, 100m, 50m, 25m, Plankton"
M6-6,10,1038,5,GeoB1038-5,M6/6_204-5,Kuppen Angola-Becken,DRG,-6.443333333,0.208333333,03/09/1988,20:25:00,447,,"Oberfl臘he kein Sediment, 5 Cidariden"
M6-6,10,1038,6,GeoB1038-6,M6/6_204-6,Kuppen Angola-Becken,HN,-6.455,0.21,03/09/1988,19:05:00,453,,"50m, Plankton"
M6-6,10,1038,7,GeoB1038-7,M6/6_204-7,Kuppen Angola-Becken,HN,-6.455,0.21,03/09/1988,19:05:00,453,,"50m, Plankton"
M6-6,10,1039,1,GeoB1039-1,M6/6_205-1,Kuppen Angola-Becken,GBC,-6.206666667,0.875,03/10/1988,07:29:00,4135,113,"Karbonatschlick, Forams"
M6-6,10,1039,2,GeoB1039-2,M6/6_205-2,Kuppen Angola-Becken,MPS,-6.206666667,0.875,03/10/1988,08:18:00,4135,,"300m, 150m, 100m, 50m, 25m, Plankton"
M6-6,10,1039,3,GeoB1039-3,M6/6_205-3,Kuppen Angola-Becken,GC,-6.211666667,0.876666667,03/10/1988,09:45:00,4138,1121,"CC: Karbonatschlick, weiﾟ"
M6-6,10,1039,4,GeoB1039-4,M6/6_205-4,Kuppen Angola-Becken,HN,-6.213333333,0.876666667,03/10/1988,09:37:00,4137,,"50m, Plankton"
M6-6,10,1039,5,GeoB1039-5,M6/6_205-5,Kuppen Angola-Becken,HN,-6.213333333,0.876666667,03/10/1988,09:37:00,4137,,"50m, Plankton"
M6-6,10,1040,1,GeoB1040-1,M6/6_206-1,Kuppen Guinea-Becken,GC,-5.576666667,-1.808333333,03/10/1988,17:31:00,4829,1091,"CC: Karbonatschlick, blaugrau"
M6-6,10,1040,2,GeoB1040-2,M6/6_206-2,Kuppen Guinea-Becken,MPS,-5.583333333,-1.806666667,03/10/1988,18:26:00,4832,,"300m, 150m, 100m, 50m, 25m, Plankton"
M6-6,10,1040,3,GeoB1040-3,M6/6_206-3,Kuppen Guinea-Becken,GBC,-5.54,-1.773333333,03/10/1988,20:02:00,4830,118,"Karbonatschlick, benthische Forams"
M6-6,10,1040,4,GeoB1040-4,M6/6_206-4,Kuppen Guinea-Becken,HN,-5.54,-1.778333333,03/10/1988,19:10:00,4826,,"50m, Plankton"
M6-6,10,1040,5,GeoB1040-5,M6/6_206-5,Kuppen Guinea-Becken,HN,-5.54,-1.778333333,03/10/1988,19:10:00,4826,,"50m, Plankton"
M6-6,10,1041,1,GeoB1041-1,M6/6_207-1,Guinea-Becken - MOR,GBC,-3.48,-7.591666667,03/12/1988,04:59:00,4035,117,"Karbonatschlick, Forams"
M6-6,10,1041,2,GeoB1041-2,M6/6_207-2,Guinea-Becken - MOR,MPS,-3.48,-7.606666667,03/12/1988,04:59:00,4032,,"300m, 150m, 100m, 50m, 25m, Plankton"
M6-6,10,1041,3,GeoB1041-3,M6/6_207-3,Guinea-Becken - MOR,GC,-3.475,-7.6,03/12/1988,06:21:00,4033,1133,"CC: Karbonatschlick, blaugrau"
M6-6,10,1041,4,GeoB1041-4,M6/6_207-4,Guinea-Becken - MOR,GC,-3.47,-7.596666667,03/12/1988,08:11:00,4034,,"CC: Karbonatschlick, gr・grau"
M6-6,10,1041,5,GeoB1041-5,M6/6_207-5,Guinea-Becken - MOR,HN,-3.475,-7.6,03/12/1988,06:24:00,4033,,"50m, Plankton"
M6-6,10,1041,6,GeoB1041-6,M6/6_207-6,Guinea-Becken - MOR,HN,-3.475,-7.6,03/12/1988,06:24:00,4033,,"50m, Plankton"
M6-6,10,1042,1,GeoB1042-1,M6/6_208-1,Guinea-Becken - MOR,GC,-2.825,-8.91,03/12/1988,17:47:00,3618,1134,"CC: Karbonatschlick, weiﾟgelb"
M6-6,10,1042,2,GeoB1042-2,M6/6_208-2,Guinea-Becken - MOR,MPS,-2.825,-8.901666667,03/12/1988,18:33:00,3621,,"300m, 150m, 100m, 50m, 25m, Plankton"
M6-6,10,1043,1,GeoB1043-1,M6/6_209-1,Guinea-Becken,MOORING,-0.025,-9.975,03/13/1988,09:34:00,5218,,"Kurzzeitverankerung GB1, 3850 m L舅ge, 2. Falle nur 2 Becher gef・lt"
M6-6,10,1043,2,GeoB1043-2,M6/6_209-2,Guinea-Becken,GBC,-0.003333333,-9.923333333,03/13/1988,14:56:00,5159,112,"Karbonatschlick, braunweiﾟ, Forams"
M6-6,10,1043,3,GeoB1043-3,M6/6_209-3,Guinea-Becken,MPS,-0.015,-9.935,03/13/1988,15:51:00,5160,,"300m, 150m, 100m, 50m, 25m, Plankton"
M6-6,10,1043,4,GeoB1043-4,M6/6_209-4,Guinea-Becken,HN,-0.021666667,-9.946666667,03/13/1988,17:03:00,5162,,"50m, Plankton"
M6-6,10,1043,5,GeoB1043-5,M6/6_209-5,Guinea-Becken,HN,-0.021666667,-9.946666667,03/13/1988,17:03:00,5162,,"50m, Plankton"
M6-6,10,1043,6,GeoB1043-6,M6/6_209-6,Guinea-Becken,GC,-0.011666667,-9.91,03/13/1988,17:20:00,5168,1100,"CC: Ton, braungrau, Forams"
M6-6,10,1043,7,GeoB1043-7,M6/6_209-7,Guinea-Becken,GC,-0.006666667,-9.888333333,03/13/1988,19:40:00,5164,,Sediment durch Gewichtssatz durch gesp・t!
M6-6,10,1044,1,GeoB1044-1,M6/6_210-1,Guinea-Becken,GC,0.603333333,-9.691666667,03/14/1988,01:25:00,4744,1039,"Karbonatschlick, weiﾟgrau"
M6-6,10,1044,2,GeoB1044-2,M6/6_210-2,Guinea-Becken,MPS,0.613333333,-9.691666667,03/14/1988,02:15:00,4737,,"300m, 150m, 100m, 50m, 25m, Plankton"
M6-6,10,1044,3,GeoB1044-3,M6/6_210-3,Guinea-Becken,GBC,0.621666667,-9.683333333,03/14/1988,03:59:00,4695,111,"Karbonatschlick, grau, Forams"
M6-6,10,1044,4,GeoB1044-4,M6/6_210-4,Guinea-Becken,HN,0.616666667,-9.718333333,03/14/1988,01:40:00,4745,,"50m, Plankton"
M6-6,10,1044,5,GeoB1044-5,M6/6_210-5,Guinea-Becken,HN,0.616666667,-9.718333333,03/14/1988,01:40:00,4745,,"50m, Plankton"
M6-6,10,1045,1,GeoB1045-1,M6/6_211-1,Guinea-Becken,MOORING,1.673333333,-10.965,03/14/1988,16:02:00,4529,,Jahresverankerung GB2 ausgelegt; 3850 m L舅ge
M6-6,10,1046,1,GeoB1046-1,M6/6_212-1,Sierra Leone-R・ken,MPS,7.35,-20.47,03/17/1988,06:00:00,3917,,"300m, 150m, 100m, 50m, 25m, Plankton"
M6-6,10,1046,2,GeoB1046-2,M6/6_212-2,Sierra Leone-R・ken,GBC,7.343333333,-20.47166667,03/17/1988,07:29:00,3914,130,"Ton, graubraun, Forams"
M6-6,10,1046,3,GeoB1046-3,M6/6_212-3,Sierra Leone-R・ken,GC,7.348333333,-20.49166667,03/17/1988,09:47:00,3912,1101,"CC: Ton, gunkelgr・grau"
M6-6,10,1046,4,GeoB1046-4,M6/6_212-4,Sierra Leone-R・ken,HN,7.355,-20.49,03/17/1988,09:05:00,3913,,"50m, Plankton"
M6-6,10,1046,5,GeoB1046-5,M6/6_212-5,Sierra Leone-R・ken,HN,7.355,-20.49,03/17/1988,09:05:00,3913,,"50m, Plankton"
M6-6,10,1047,1,GeoB1047-1,M6/6_213-1,Sierra Leone-R・ken,GC,9.955,-22.36166667,03/18/1988,07:35:00,4356,1113,"C: Karbonatschlick, braunweiﾟ"
M6-6,10,1047,2,GeoB1047-2,M6/6_213-2,Sierra Leone-R・ken,MPS,9.961666667,-22.34,03/18/1988,08:49:00,4358,,"300m, 150m, 100m, 50m, 25m, Plankton"
M6-6,10,1047,3,GeoB1047-3,M6/6_213-3,Sierra Leone-R・ken,GBC,9.966666667,-22.35833333,03/18/1988,10:52:00,4377,106,"Foram.-sand, tonig"
M6-6,10,1047,4,GeoB1047-4,M6/6_213-4,Sierra Leone-R・ken,CTD+RO,9.968333333,-22.36,03/18/1988,13:45:00,4391,,"Groﾟwasserschfer"""
M6-6,10,1047,5,GeoB1047-5,M6/6_213-5,Sierra Leone-R・ken,HN,9.958333333,-22.36833333,03/18/1988,09:55:00,4367,,"50m, Plankton"
M6-6,10,1047,6,GeoB1047-6,M6/6_213-6,Sierra Leone-R・ken,HN,9.958333333,-22.36833333,03/18/1988,09:55:00,4367,,"50m, Plankton"
M6-6,10,1048,1,GeoB1048-1,M6/6_214-1,Cape Blanc,GC,20.91333333,-19.72,03/21/1988,03:30:00,3635,936,"CC: Tonschlick, gr・grau"
M6-6,10,1048,2,GeoB1048-2,M6/6_214-2,Cape Blanc,GBC,20.92,-19.71833333,03/21/1988,05:38:00,3638,74,"Karbonatschlick, braun"
M6-6,10,1048,3,GeoB1048-3,M6/6_214-3,Cape Blanc,MUC,20.92166667,-19.72166667,03/21/1988,08:09:00,3642,,"12x 8cm, Karbonatschlick, braungrau"
M6-6,10,1048,4,GeoB1048-4,M6/6_214-4,Cape Blanc,MPS,20.91833333,-19.72833333,03/21/1988,09:04:00,3645,,"300m, 150m, 100m, 50m, 25m, Plankton"
M6-6,10,1048,5,GeoB1048-5,M6/6_214-5,Cape Blanc,HN,20.91833333,-19.72833333,03/21/1988,08:42:00,3645,,"50m, Plankton"
M6-6,10,1048,6,GeoB1048-6,M6/6_214-6,Cape Blanc,HN,20.91833333,-19.72833333,03/21/1988,08:42:00,3645,,"50m, Plankton"
M6-6,10,1048,7,GeoB1048-7,M6/6_214-7,Cape Blanc,MOORING,20.92166667,-19.74166667,03/21/1988,11:03:00,3670,,"Jahresverankerung CB1 ausgelegt, 1520m L舅ge"
M9-4,11,1100,1,GeoB1100-1,M9/4_172,Guinea Basin,MORRING,1.805,-11.143,02/22/1989,11:00:00,4481,,"JVGBN3, L舅ge 3700m"
M9-4,11,1101,1,GeoB1101-1,M9/4_173,Guinea Basin,MORRING,1.662,-10.973,02/22/1989,12:35:00,4579,,"JVGB2, 1.Falle 5 Cups gef・lt"
M9-4,11,1101,2,GeoB1101-2,M9/4_173,Guinea Basin,MN,1.662,-10.973,02/22/1989,15:21:00,4517,,"500m, 250m, 150m, 100m, 50m, Plankton"
M9-4,11,1101,3,GeoB1101-3,M9/4_173,Guinea Basin,HN,1.662,-10.973,02/22/1989,16:02:00,4513,,Plankton
M9-4,11,1101,4,GeoB1101-4,M9/4_173,Guinea Basin,GBC,1.663,-10.977,02/22/1989,17:49:00,4567,100,"Foram.-schlamm, beige"
M9-4,11,1101,5,GeoB1101-5,M9/4_173,Guinea Basin,GC,1.658,-10.98,02/22/1989,20:38:00,4588,1351,"cc: Ton, Foram., sandig"
M9-4,11,1101,6,GeoB1101-6,M9/4_173,Guinea Basin,GC,1.665,-10.982,02/22/1989,23:06:00,4571,1309,"cc: Ton, Foram., sandig"
M9-4,11,1102,1,GeoB1102-1,M9/4_174,Equatorial Atlantic,MN,0.515,-8.597,02/23/1989,18:12:00,4816,,"500m, 250m, 150m, 100m, 50m, Plankton"
M9-4,11,1102,2,GeoB1102-2,M9/4_174,Equatorial Atlantic,GC,0.515,-8.592,02/23/1989,20:08:00,4781,1206,"cc: Tonschlamm, Foram., H2S"
M9-4,11,1102,3,GeoB1102-3,M9/4_174,Equatorial Atlantic,GBC,0.515,-8.588,02/23/1989,23:03:00,4779,102,"Foram.-schlamm, tonig"
M9-4,11,1103,1,GeoB1103-1,M9/4_175,Equatorial Atlantic,MN,0.598,-9.263,02/24/1989,05:17:00,4348,,"500m, 250m, 150m, 100m, 50m, Plankton"
M9-4,11,1103,2,GeoB1103-2,M9/4_175,Equatorial Atlantic,HN,0.598,-9.263,02/24/1989,05:14:00,4348,,Plankton
M9-4,11,1103,3,GeoB1103-3,M9/4_175,Equatorial Atlantic,GBC,0.602,-9.263,02/24/1989,07:00:00,4321,103,Foram.-Nannopl.-schlamm
M9-4,11,1103,4,GeoB1103-4,M9/4_175,Equatorial Atlantic,GC,0.592,-9.267,02/24/1989,09:23:00,4336,1354,"cc: Tonschlamm, Foram."
M9-4,11,1104,1,GeoB1104-1,M9/4_176,Equatorial Atlantic,MN,-1.165,-10.698,02/24/1989,19:55:00,3755,,"500m, 250m, 150m, 100m, 50m, Plankton"
M9-4,11,1104,2,GeoB1104-2,M9/4_176,Equatorial Atlantic,HN,-1.165,-10.698,02/24/1989,19:42:00,3729,,Plankton
M9-4,11,1104,3,GeoB1104-3,M9/4_176,Equatorial Atlantic,GC,-1.165,-10.697,02/24/1989,21:37:00,3715,1690,"cc: Karbonatschl. fest, H2S"
M9-4,11,1104,4,GeoB1104-4,M9/4_176,Equatorial Atlantic,GC,-1.163,-10.725,02/24/1989,23:36:00,3715,1600,"cc: Karbonatschl. fest, H2S"
M9-4,11,1104,5,GeoB1104-5,M9/4_176,Equatorial Atlantic,GBC,-1.163,-10.705,02/25/1989,02:03:00,3724,124,Foraminiferenschlamm
M9-4,11,1104,6,GeoB1104-6,M9/4_176,Equatorial Atlantic,MUC,-1.163,-10.718,02/25/1989,04:38:00,3699,,11 v. 12 Rohren gef・lt: Foram.-schlamm
M9-4,11,1105,1,GeoB1105-1,M9/4_177,Equatorial Atlantic,MN,-1.665,-12.428,02/25/1989,16:00:00,3254,,"500m, 250m, 150m, 100m, 50m, Plankton"
M9-4,11,1105,2,GeoB1105-2,M9/4_177,Equatorial Atlantic,HN,-1.665,-12.428,02/25/1989,15:53:00,3254,,Plankton
M9-4,11,1105,3,GeoB1105-3,M9/4_177,Equatorial Atlantic,GBC,-1.665,-12.428,02/25/1989,17:20:00,3231,71,Karbonatschlamm
M9-4,11,1105,4,GeoB1105-4,M9/4_177,Equatorial Atlantic,GC,-1.665,-12.428,02/25/1989,19:25:00,3225,1522,"cc: Karbonatschlamm, tonig"
M9-4,11,1106,1,GeoB1106-1,M9/4_178,Equatorial Atlantic,MN,-1.758,-12.557,02/25/1989,22:21:00,2445,,"500m, 250m, 150m, 100m, 50m, Plankton"
M9-4,11,1106,2,GeoB1106-2,M9/4_178,Equatorial Atlantic,HN,-1.758,-12.557,02/25/1989,22:13:00,2444,,Plankton
M9-4,11,1106,3,GeoB1106-3,M9/4_178,Equatorial Atlantic,GC,-1.757,-12.563,02/25/1989,23:29:00,2443,,kein Kerngewinn
M9-4,11,1106,4,GeoB1106-4,M9/4_178,Equatorial Atlantic,GC,-1.76,-12.557,02/26/1989,01:15:00,2443,167,Foraminiferensand
M9-4,11,1106,5,GeoB1106-5,M9/4_178,Equatorial Atlantic,GBC,-1.76,-12.552,02/26/1989,02:56:00,2471,58,"Foram.-schlamm, sandig"
M9-4,11,1107,1,GeoB1107-1,M9/4_179,Equatorial Atlantic,GBC,-2.057,-12.293,02/26/1989,13:31:00,2413,,kein Kerngewinn
M9-4,11,1107,2,GeoB1107-2,M9/4_179,Equatorial Atlantic,MN,-2.05,-12.295,02/26/1989,15:00:00,2413,,"500m, 250m, 150m, 100m, 50m, Plankton"
M9-4,11,1107,3,GeoB1107-3,M9/4_179,Equatorial Atlantic,HN,-2.052,-12.295,02/26/1989,14:47:00,2413,,Plankton
M9-4,11,1108,1,GeoB1108-1,M9/4_180,Guinea Basin,MN,-2.172,-9.852,02/27/1989,05:02:00,3860,,"500m, 250m, 150m, 100m, 50m, Plankton"
M9-4,11,1108,2,GeoB1108-2,M9/4_180,Guinea Basin,HN,-2.17,-9.853,02/27/1989,04:51:00,3860,,Plankton
M9-4,11,1108,3,GeoB1108-3,M9/4_180,Guinea Basin,GBC,-2.172,-9.863,02/27/1989,06:53:00,3875,44,"Foram.-schlamm, ausgelaufen"
M9-4,11,1108,4,GeoB1108-4,M9/4_180,Guinea Basin,MORRING,-2.175,-9.915,02/27/1989,10:33:00,3898,,JVGBZ4
M9-4,11,1108,5,GeoB1108-5,M9/4_180,Guinea Basin,GBC,-2.175,-9.873,02/27/1989,12:25:00,3902,42,"Foram.-schlamm, ausgelaufen"
M9-4,11,1108,6,GeoB1108-6,M9/4_180,Guinea Basin,GBC,-2.173,-9.873,02/27/1989,14:30:00,3897,93,Foraminifereschlamm
M9-4,11,1108,7,GeoB1108-7,M9/4_180,Guinea Basin,GC,-2.173,-9.873,02/27/1989,16:46:00,3876,1604,"cc: Karbonatschlamm, tonig"
M9-4,11,1109,1,GeoB1109-1,M9/4_181,Equatorial Atlantic,MN,-6.015,-7.745,02/28/1989,17:19:00,4725,,"500m, 250m, 150m, 100m, 50m, Plankton"
M9-4,11,1109,2,GeoB1109-2,M9/4_181,Equatorial Atlantic,HN,-6.015,-7.745,02/28/1989,16:05:00,4725,,Plankton
M9-4,11,1109,3,GeoB1109-3,M9/4_181,Equatorial Atlantic,GC,-6.013,-7.745,02/28/1989,19:05:00,4717,1653,"cc: Karbonatschlamm, tonig"
M9-4,11,1109,4,GeoB1109-4,M9/4_181,Equatorial Atlantic,GBC,-6.013,-7.745,02/28/1989,21:55:00,4725,68,"Karbonatschlamm, sandig"
M9-4,11,1110,1,GeoB1110-1,M9/4_182,Equatorial Atlantic,MN,-5.948,-8.143,03/01/1989,01:45:00,4178,,"500m, 250m, 150m, 100m, 50m, Plankton"
M9-4,11,1110,2,GeoB1110-2,M9/4_182,Equatorial Atlantic,HN,-5.948,-8.143,03/01/1989,01:16:00,4176,,Plankton
M9-4,11,1110,3,GeoB1110-3,M9/4_182,Equatorial Atlantic,GBC,-5.942,-8.14,03/01/1989,03:03:00,4180,68,"Foram.-sand, tonig"
M9-4,11,1110,4,GeoB1110-4,M9/4_182,Equatorial Atlantic,GC,-5.943,-8.14,03/01/1989,06:02:00,4172,1242,"cc: Karbonatschlamm, tonig"
M9-4,11,1111,1,GeoB1111-1,M9/4_183,Equatorial Atlantic,MN,-5.842,-8.648,03/01/1989,10:38:00,3764,,"500m, 250m, 150m, 100m, 50m, Plankton"
M9-4,11,1111,2,GeoB1111-2,M9/4_183,Equatorial Atlantic,HN,-5.842,-8.648,03/01/1989,10:30:00,3764,,Plankton
M9-4,11,1111,3,GeoB1111-3,M9/4_183,Equatorial Atlantic,GC,-5.843,-8.652,03/01/1989,12:07:00,3812,1138,"cc: Karbonatschlamm, tonig"
M9-4,11,1111,4,GeoB1111-4,M9/4_183,Equatorial Atlantic,GC,-5.842,-8.65,03/01/1989,14:10:00,3764,1116,"cc: Karbonatschlamm, tonig"
M9-4,11,1111,5,GeoB1111-5,M9/4_183,Equatorial Atlantic,GBC,-5.842,-8.65,03/01/1989,16:28:00,3757,98,"Foram.-sand, tonig"
M9-4,11,1111,6,GeoB1111-6,M9/4_183,Equatorial Atlantic,GBC,-5.842,-8.65,03/01/1989,18:36:00,3757,,"Porenwasserger?t nicht ausgel?st,"
M9-4,11,1112,1,GeoB1112-1,M9/4_184,Equatorial Atlantic,MN,-5.778,-10.743,03/02/1989,06:18:00,3128,,"500m, 250m, 150m, 100m, 50m, Plankton"
M9-4,11,1112,2,GeoB1112-2,M9/4_184,Equatorial Atlantic,HN,-5.778,-10.743,03/02/1989,06:07:00,3128,,Plankton
M9-4,11,1112,3,GeoB1112-3,M9/4_184,Equatorial Atlantic,GBC,-5.778,-10.743,03/02/1989,09:25:00,3128,77,kein Kerngewinn
M9-4,11,1112,4,GeoB1112-4,M9/4_184,Equatorial Atlantic,GC,-5.778,-10.75,03/02/1989,07:39:00,3125,631,cc: Foraminiferensand
M9-4,11,1113,1,GeoB1113-1,M9/4_185,Equatorial Atlantic,MN,-5.745,-11.037,03/02/1989,13:00:00,2474,,"500m, 250m, 150m, 100m, 50m, Plankton"
M9-4,11,1113,2,GeoB1113-2,M9/4_185,Equatorial Atlantic,HN,-5.745,-11.037,03/02/1989,12:47:00,2474,,50m Plankton
M9-4,11,1113,3,GeoB1113-3,M9/4_185,Equatorial Atlantic,HN,-5.745,-11.037,03/02/1989,12:47:00,2474,,50m Plankton
M9-4,11,1113,4,GeoB1113-4,M9/4_185,Equatorial Atlantic,GC,-5.745,-11.037,03/02/1989,14:11:00,2374,1050,offset to GeoB1113-5 = 12 cm
M9-4,11,1113,5,GeoB1113-5,M9/4_185,Equatorial Atlantic,GBC,-5.745,-11.037,03/02/1989,15:45:00,2475,,nicht geschlossen
M9-4,11,1113,6,GeoB1113-6,M9/4_185,Equatorial Atlantic,GBC,-5.745,-11.035,03/02/1989,17:21:00,2473,,"Porenwasserger?t nicht ausgel?st,"
M9-4,11,1113,7,GeoB1113-7,M9/4_185,Equatorial Atlantic,GBC,-5.745,-11.035,03/02/1989,18:50:00,2373,47,"Foram.-sand, tonig"
M9-4,11,1114,1,GeoB1114-1,M9/4_186,Equatorial Atlantic,MN,-5.288,-10.207,03/03/1989,13:32:00,3458,,"500m, 250m, 150m, 100m, 50m, Plankton"
M9-4,11,1114,2,GeoB1114-2,M9/4_186,Equatorial Atlantic,HN,-5.288,-10.207,03/03/1989,12:20:00,3458,,Plankton
M9-4,11,1114,3,GeoB1114-3,M9/4_186,Equatorial Atlantic,GBC,-5.283,-10.203,03/03/1989,13:59:00,3422,59,Karbonatschlamm
M9-4,11,1114,4,GeoB1114-4,M9/4_186,Equatorial Atlantic,GC,-5.285,-10.203,03/03/1989,15:54:00,3416,1089,"cc: Karbonatschlamm, Foram."
